INFO 2026-03-06 00:21:46,182 middleware Anonymous | 10.89.3.4 | GET | /api/tasks/ | 401 | 0.066s
INFO 2026-04-05 19:02:15,811 middleware hatchi | 10.89.2.41 | PATCH | /api/me/ | 200 | 0.023s
INFO 2026-04-05 19:02:17,560 middleware admin | 192.168.1.70 | GET | /admin/todo/userprofile/ | 200 | 0.021s
INFO 2026-04-05 19:02:17,612 middleware admin | 192.168.1.70 | GET | /admin/jsi18n/ | 200 | 0.019s
INFO 2026-04-05 19:02:28,423 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 19:02:28,451 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.018s
INFO 2026-04-05 19:02:28,452 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 19:02:28,482 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 19:02:28,512 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 19:02:31,691 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 19:02:31,815 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.018s
INFO 2026-04-05 19:02:31,816 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 19:02:31,841 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 19:02:31,972 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 19:02:32,505 middleware hatchi | 10.89.2.41 | PATCH | /api/me/ | 200 | 0.020s
INFO 2026-04-05 19:02:34,738 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.018s
INFO 2026-04-05 19:02:34,751 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.022s
INFO 2026-04-05 19:02:34,757 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.012s
INFO 2026-04-05 19:02:34,774 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 19:02:34,790 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.012s
INFO 2026-04-05 19:03:05,360 middleware hatchi | 10.89.2.41 | DELETE | /api/tasks/132/ | 204 | 0.021s
INFO 2026-04-05 19:03:05,383 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.016s
INFO 2026-04-05 19:03:10,032 middleware hatchi | 10.89.2.41 | DELETE | /api/tasks/137/ | 204 | 0.018s
INFO 2026-04-05 19:03:10,054 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.016s
INFO 2026-04-05 19:03:33,680 middleware hatchi | 10.89.2.41 | POST | /api/tasks/ | 201 | 0.018s
INFO 2026-04-05 19:03:33,709 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.019s
INFO 2026-04-05 19:03:53,496 middleware hatchi | 10.89.2.41 | POST | /api/tasks/ | 201 | 0.021s
INFO 2026-04-05 19:03:53,526 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.023s
INFO 2026-04-05 19:04:02,258 middleware hatchi | 10.89.2.41 | PATCH | /api/tasks/139/ | 200 | 0.018s
INFO 2026-04-05 19:04:02,288 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.023s
INFO 2026-04-05 19:04:23,473 middleware hatchi | 10.89.2.41 | POST | /api/tasks/ | 201 | 0.020s
INFO 2026-04-05 19:04:23,502 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.024s
INFO 2026-04-05 19:04:36,903 middleware hatchi | 10.89.2.41 | POST | /api/tasks/ | 201 | 0.023s
INFO 2026-04-05 19:04:36,937 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.025s
INFO 2026-04-05 19:04:51,446 middleware hatchi | 10.89.2.41 | PATCH | /api/tasks/139/ | 200 | 0.022s
INFO 2026-04-05 19:04:51,477 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.023s
INFO 2026-04-05 19:04:58,228 middleware hatchi | 10.89.2.41 | POST | /api/tasks/ | 201 | 0.019s
INFO 2026-04-05 19:04:58,260 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.025s
INFO 2026-04-05 19:05:03,998 middleware hatchi | 10.89.2.41 | POST | /api/tasks/ | 201 | 0.028s
INFO 2026-04-05 19:05:04,031 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.026s
INFO 2026-04-05 19:05:28,563 middleware hatchi | 10.89.2.41 | POST | /api/tasks/ | 201 | 0.027s
INFO 2026-04-05 19:05:28,594 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.025s
INFO 2026-04-05 19:07:49,479 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 19:07:49,497 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.012s
INFO 2026-04-05 19:07:49,553 middleware hatchi | 10.89.2.41 | GET | /api/tasks/flat_sorted/ | 200 | 0.021s
INFO 2026-04-05 19:07:49,576 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.033s
INFO 2026-04-05 19:07:49,577 middleware hatchi | 10.89.2.41 | GET | /api/tasks/flat_sorted/ | 200 | 0.020s
INFO 2026-04-05 22:06:37,677 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.062s
INFO 2026-04-05 22:06:37,697 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.062s
INFO 2026-04-05 22:06:37,699 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.012s
INFO 2026-04-05 22:06:37,720 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 22:06:37,741 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.012s
INFO 2026-04-05 22:07:12,365 middleware hatchi | 10.89.2.41 | POST | /api/tasks/ | 201 | 0.024s
INFO 2026-04-05 22:07:12,407 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.024s
INFO 2026-04-05 22:07:27,151 middleware hatchi | 10.89.2.41 | POST | /api/tasks/ | 201 | 0.021s
INFO 2026-04-05 22:07:27,199 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.024s
INFO 2026-04-05 22:09:35,396 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 22:09:35,420 middleware hatchi | 10.89.2.41 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 22:09:35,425 middleware hatchi | 10.89.2.41 | GET | /api/tasks/ | 200 | 0.026s
INFO 2026-04-05 22:13:18,311 middleware hatchi | 10.89.2.42 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 22:13:18,331 middleware hatchi | 10.89.2.42 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 22:13:18,339 middleware hatchi | 10.89.2.42 | GET | /api/tasks/ | 200 | 0.034s
INFO 2026-04-05 22:13:18,349 middleware hatchi | 10.89.2.42 | GET | /api/me/ | 200 | 0.014s
INFO 2026-04-05 22:13:18,366 middleware hatchi | 10.89.2.42 | GET | /api/me/ | 200 | 0.012s
INFO 2026-04-05 22:13:18,413 middleware hatchi | 10.89.2.42 | GET | /api/me/ | 200 | 0.014s
INFO 2026-04-05 22:13:18,434 middleware hatchi | 10.89.2.42 | GET | /api/me/ | 200 | 0.012s
INFO 2026-04-05 22:13:18,440 middleware hatchi | 10.89.2.42 | GET | /api/tasks/ | 200 | 0.029s
INFO 2026-04-05 22:13:19,526 middleware hatchi | 10.89.2.42 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 22:13:19,544 middleware hatchi | 10.89.2.42 | GET | /api/me/ | 200 | 0.009s
INFO 2026-04-05 22:13:19,551 middleware hatchi | 10.89.2.42 | GET | /api/tasks/ | 200 | 0.025s
INFO 2026-04-05 22:13:21,378 middleware hatchi | 10.89.2.42 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 22:13:21,399 middleware hatchi | 10.89.2.42 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 22:13:21,403 middleware hatchi | 10.89.2.42 | GET | /api/tasks/ | 200 | 0.026s
INFO 2026-04-05 22:13:57,866 middleware hatchi | 10.89.2.42 | POST | /api/tasks/ | 201 | 0.021s
INFO 2026-04-05 22:13:58,031 middleware hatchi | 10.89.2.42 | GET | /api/tasks/ | 200 | 0.024s
INFO 2026-04-05 22:14:12,771 middleware hatchi | 10.89.2.42 | PATCH | /api/tasks/147/ | 200 | 0.016s
INFO 2026-04-05 22:14:12,807 middleware hatchi | 10.89.2.42 | GET | /api/tasks/ | 200 | 0.024s
INFO 2026-04-05 22:14:43,328 middleware hatchi | 10.89.2.42 | POST | /api/tasks/ | 201 | 0.020s
INFO 2026-04-05 22:14:43,369 middleware hatchi | 10.89.2.42 | GET | /api/tasks/ | 200 | 0.023s
INFO 2026-04-05 22:16:42,885 middleware hatchi | 10.89.2.42 | GET | /api/me/ | 200 | 0.012s
INFO 2026-04-05 22:16:42,995 middleware hatchi | 10.89.2.42 | GET | /api/me/ | 200 | 0.099s
INFO 2026-04-05 22:16:43,005 middleware hatchi | 10.89.2.42 | GET | /api/tasks/ | 200 | 0.120s
INFO 2026-04-05 22:16:59,946 middleware hatchi | 10.89.2.42 | POST | /api/tasks/ | 201 | 0.016s
INFO 2026-04-05 22:16:59,984 middleware hatchi | 10.89.2.42 | GET | /api/tasks/ | 200 | 0.023s
INFO 2026-04-05 22:17:07,828 middleware hatchi | 10.89.2.42 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 22:17:07,854 middleware hatchi | 10.89.2.42 | GET | /api/me/ | 200 | 0.009s
INFO 2026-04-05 22:17:07,859 middleware hatchi | 10.89.2.42 | GET | /api/tasks/ | 200 | 0.025s
INFO 2026-04-05 22:17:20,196 middleware hatchi | 10.89.2.43 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 22:17:20,224 middleware hatchi | 10.89.2.43 | GET | /api/tasks/ | 200 | 0.030s
INFO 2026-04-05 22:17:20,228 middleware hatchi | 10.89.2.43 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 22:17:20,258 middleware hatchi | 10.89.2.43 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 22:17:20,290 middleware hatchi | 10.89.2.43 | GET | /api/me/ | 200 | 0.012s
INFO 2026-04-05 22:17:20,300 middleware hatchi | 10.89.2.43 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 22:17:20,344 middleware hatchi | 10.89.2.43 | GET | /api/tasks/ | 200 | 0.035s
INFO 2026-04-05 22:17:20,344 middleware hatchi | 10.89.2.43 | GET | /api/me/ | 200 | 0.015s
INFO 2026-04-05 22:18:43,619 middleware hatchi | 10.89.2.43 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 22:18:43,643 middleware hatchi | 10.89.2.43 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 22:18:43,649 middleware hatchi | 10.89.2.43 | GET | /api/tasks/ | 200 | 0.026s
INFO 2026-04-05 22:19:03,718 middleware hatchi | 10.89.2.43 | POST | /api/tasks/138/reorder/ | 200 | 0.033s
INFO 2026-04-05 22:19:03,760 middleware hatchi | 10.89.2.43 | GET | /api/tasks/ | 200 | 0.027s
INFO 2026-04-05 22:19:44,947 middleware hatchi | 10.89.2.44 | GET | /api/me/ | 200 | 0.012s
INFO 2026-04-05 22:19:44,966 middleware hatchi | 10.89.2.44 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 22:19:44,975 middleware hatchi | 10.89.2.44 | GET | /api/tasks/ | 200 | 0.031s
INFO 2026-04-05 22:19:44,981 middleware hatchi | 10.89.2.44 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 22:19:44,996 middleware hatchi | 10.89.2.44 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 22:19:46,713 middleware hatchi | 10.89.2.44 | GET | /api/me/ | 200 | 0.013s
INFO 2026-04-05 22:19:46,734 middleware hatchi | 10.89.2.44 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 22:19:46,736 middleware hatchi | 10.89.2.44 | GET | /api/tasks/ | 200 | 0.025s
INFO 2026-04-05 22:19:48,028 middleware hatchi | 10.89.2.44 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 22:19:48,049 middleware hatchi | 10.89.2.44 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 22:19:48,054 middleware hatchi | 10.89.2.44 | GET | /api/tasks/ | 200 | 0.027s
INFO 2026-04-05 22:22:03,902 middleware hatchi | 10.89.2.44 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 22:22:03,926 middleware hatchi | 10.89.2.44 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 22:22:03,927 middleware hatchi | 10.89.2.44 | GET | /api/tasks/ | 200 | 0.026s
INFO 2026-04-05 22:42:14,567 middleware hatchi | 10.89.2.44 | GET | /api/me/ | 200 | 0.049s
INFO 2026-04-05 22:42:14,585 middleware hatchi | 10.89.2.44 | GET | /api/tasks/ | 200 | 0.055s
INFO 2026-04-05 22:42:14,587 middleware hatchi | 10.89.2.44 | GET | /api/me/ | 200 | 0.009s
INFO 2026-04-05 22:42:22,701 middleware hatchi | 10.89.2.44 | POST | /api/tasks/148/toggle/ | 200 | 0.020s
INFO 2026-04-05 22:42:22,741 middleware hatchi | 10.89.2.44 | GET | /api/tasks/ | 200 | 0.026s
INFO 2026-04-05 22:42:35,036 middleware hatchi | 10.89.2.44 | POST | /api/tasks/144/toggle/ | 200 | 0.014s
INFO 2026-04-05 22:42:35,076 middleware hatchi | 10.89.2.44 | GET | /api/tasks/ | 200 | 0.024s
INFO 2026-04-05 22:42:57,275 middleware hatchi | 10.89.2.44 | GET | /api/me/ | 200 | 0.016s
INFO 2026-04-05 22:42:57,297 middleware hatchi | 10.89.2.44 | GET | /api/me/ | 200 | 0.016s
INFO 2026-04-05 22:42:57,313 middleware hatchi | 10.89.2.44 | GET | /api/tasks/ | 200 | 0.040s
INFO 2026-04-05 22:42:57,590 middleware hatchi | 10.89.2.44 | GET | /api/me/ | 200 | 0.012s
INFO 2026-04-05 22:42:57,606 middleware hatchi | 10.89.2.44 | GET | /api/me/ | 200 | 0.011s
INFO 2026-04-05 22:42:57,611 middleware hatchi | 10.89.2.44 | GET | /api/tasks/ | 200 | 0.031s
INFO 2026-04-05 22:45:21,123 middleware hatchi | 10.89.2.45 | GET | /api/me/ | 200 | 0.014s
INFO 2026-04-05 22:45:21,146 middleware hatchi | 10.89.2.45 | GET | /api/me/ | 200 | 0.010s
INFO 2026-04-05 22:45:21,148 middleware hatchi | 10.89.2.45 | GET | /api/tasks/ | 200 | 0.028s
INFO 2026-04-05 22:45:26,927 middleware hatchi | 10.89.2.45 | POST | /api/tasks/138/reorder/ | 200 | 0.032s
INFO 2026-04-05 22:45:26,966 middleware hatchi | 10.89.2.45 | GET | /api/tasks/ | 200 | 0.024s
INFO 2026-04-05 22:45:28,797 middleware hatchi | 10.89.2.45 | POST | /api/tasks/138/reorder/ | 200 | 0.032s
INFO 2026-04-05 22:45:28,839 middleware hatchi | 10.89.2.45 | GET | /api/tasks/ | 200 | 0.024s
INFO 2026-04-05 22:45:33,350 middleware hatchi | 10.89.2.45 | GET | /api/me/ | 200 | 0.015s
INFO 2026-04-05 22:45:33,374 middleware hatchi | 10.89.2.45 | GET | /api/me/ | 200 | 0.018s
INFO 2026-04-05 22:45:33,396 middleware hatchi | 10.89.2.45 | GET | /api/me/ | 200 | 0.015s
INFO 2026-04-05 22:45:33,402 middleware hatchi | 10.89.2.45 | GET | /api/tasks/ | 200 | 0.049s
INFO 2026-04-05 22:45:33,423 middleware hatchi | 10.89.2.45 | GET | /api/me/ | 200 | 0.015s
INFO 2026-04-05 22:45:33,433 middleware hatchi | 10.89.2.45 | GET | /api/me/ | 200 | 0.015s
INFO 2026-04-05 22:45:33,439 middleware hatchi | 10.89.2.45 | GET | /api/me/ | 200 | 0.014s
INFO 2026-04-05 22:45:33,469 middleware hatchi | 10.89.2.45 | GET | /api/tasks/ | 200 | 0.034s
